Wave Length,CH1(703.7),CH1(827.9),CH2(704.5),CH2(827.2),CH3(703.7),CH3(827.9),CH4(704.5),CH4(827.2),CH5(704.5),CH5(827.2),CH6(704.5),CH6(827.2),CH7(704.5),CH7(827.2),CH8(703.7),CH8(827.9),CH9(704.5),CH9(827.2),CH10(703.7),CH10(827.2),CH11(703.7),CH11(827.9),CH12(703.7),CH12(827.2),CH13(703.7),CH13(827.2),CH14(703.7),CH14(827.2),CH15(703.7),CH15(827.2),CH16(703.7),CH16(827.2),CH17(703.7),CH17(827.2),CH18(703.7),CH18(827.2),CH19(703.7),CH19(827.2),CH20(703.7),CH20(827.2),CH21(703.7),CH21(827.2),CH22(704.5),CH22(827.2),CH23(703.7),CH23(827.2),CH24(704.5),CH24(827.2)
Analog Gain,19.921569,19.921569,19.921569,19.921569,45.490196,45.490196,19.921569,19.921569,68.235294,68.235294,45.490196,45.490196,68.235294,68.235294,45.490196,45.490196,1.254902,1.254902,68.235294,68.235294,1.254902,1.254902,1.254902,1.254902,114.509804,114.509804,114.509804,114.509804,6.588235,6.588235,114.509804,114.509804,1.254902,1.254902,6.588235,6.588235,1.254902,1.254902,6.588235,6.588235,2.823529,2.823529,1.254902,1.254902,2.823529,2.823529,2.823529,2.823529
2465,-0.2885018,0.28562641,-0.68946874,0.13363567,-0.44161946,-0.46191531,0.1882838,-0.80958563,0.19269119,-0.61686504,0.82855701,0.17168897,-4.78236771,-2.49476051,-4.95015049,-5.06377506,2.47501159,-4.46551275,-4.31378555,-2.59723234,-5.87398815,-5.08811665,-1.08226359,-0.75299549,0,30:50.1,0,0,0,,,,,,,,,,,,,,,,,,,
2466,-0.16581616,0.32929546,-0.64708644,0.22971828,-0.39859098,-0.43148589,0.23599538,-0.75510573,0.19059855,-0.57502961,0.85622722,0.20479318,-4.78236771,-2.61170864,-4.9448328,-5.06377506,2.65419698,-4.49813747,-4.25785255,-2.58496737,-5.87877417,-5.06402493,-1.05145419,-0.70076662,0,30:50.2,0,0,0,,,,,,,,,,,,,,,,,,,
2467,-0.15504663,0.34131855,-0.59331048,0.24774703,-0.37436733,-0.41858968,0.21959856,-0.75028038,0.25511092,-0.56326348,0.86187768,0.20077491,-4.78236771,-2.29984093,-4.98696756,-5.06377506,2.61874914,-4.49170351,-4.25692654,-2.59026718,-5.87967062,-5.05551434,-1.04049826,-0.69350708,0,30:50.3,0,0,0,,,,,,,,,,,,,,,,,,,
2468,-0.1756936,0.33083963,-0.62292624,0.21862979,-0.38823482,-0.42097509,0.28732812,-0.76935953,0.19368741,-0.56325859,0.85491526,0.19427249,-4.78236771,-2.74204683,-4.99762821,-5.06377506,2.5622654,-4.46438026,-4.27343702,-2.59154081,-5.87697983,-5.06357098,-1.04129219,-0.70826846,0,30:50.4,0,0,0,,,,,,,,,,,,,,,,,,,
2469,-0.21971218,0.31645182,-0.65198833,0.19785085,-0.39170676,-0.4279319,0.20936859,-0.78498375,0.1229009,-0.65377778,0.82282233,0.1294165,-4.78236771,-2.51288533,-4.8582592,-5.06377506,2.59084368,-4.46921206,-4.29909658,-2.56713247,-5.85884714,-5.07044125,-1.04370952,-0.72241759,0,30:50.5,0,0,0,,,,,,,,,,,,,,,,,,,
2470,-0.24048066,0.29649609,-0.66695082,0.20463863,-0.3936736,-0.45816022,0.25511116,-0.7991327,0.09960316,-0.84477144,0.78127664,0.0257265,-4.78236771,-2.46855736,-4.72570229,-5.06377506,2.42396307,-4.45471668,-4.43932438,-2.55748224,-5.84395027,-5.08210468,-1.05370355,-0.74202991,0,30:50.6,0,0,0,,,,,,,,,,,,,,,,,,,
2471,-0.31998664,0.27638221,-0.68408078,0.19248889,-0.41363096,-0.45408854,0.2392122,-0.82060176,0.06999546,-1.00071502,0.73445213,-0.07414839,-4.77534103,-2.4524188,-4.56736565,-5.06377506,2.47759771,-4.42746639,-4.40242672,-2.54101205,-5.82430649,-5.09169292,-1.0686419,-0.76259494,0,30:50.7,0,0,0,,,,,,,,,,,,,,,,,,,
2472,-0.31943262,0.25153965,-0.684304,0.17758012,-0.438209,-0.47574157,0.12915191,-0.83473891,0.05350514,-1.16726685,0.66392076,-0.19028857,-4.78236771,-2.58288145,-4.42204046,-5.06377506,2.40517306,-4.40102386,-4.46734428,-2.52496815,-5.80365467,-5.09646273,-1.08170331,-0.78150845,0,30:50.8,0,0,0,,,,,,,,,,,,,,,,,,,
2473,-0.32953933,0.25225067,-0.74481094,0.14797892,-0.44938675,-0.47947082,0.08664939,-0.82591254,0.00443183,-1.25144279,0.60726529,-0.25790277,-4.78236771,-2.5843606,-4.3615675,-5.06377506,2.35449982,-4.39095402,-4.55082893,-2.52039623,-5.79115152,-5.09966087,-1.08824551,-0.77992213,0,30:50.9,0,0,0,,,,,,,,,,,,,,,,,,,
2474,-0.197216,0.30101898,-0.6400556,0.1996569,-0.41726759,-0.41974622,0.13590664,-0.75244629,-0.02181703,-1.2955209,0.59141529,-0.28886509,-4.78236771,-2.30895615,-4.36655426,-5.06377506,2.56544805,-4.40407944,-4.53560734,-2.50565767,-5.78610945,-5.08128548,-1.0522294,-0.72317874,0,30:51.0,0,0,0,,,,,,,,,,,,,,,,,,,
2475,-0.15343384,0.33041799,-0.59127468,0.2418299,-0.38691658,-0.39036047,0.06963891,-0.70359051,-0.03363691,-1.4088099,0.54070616,-0.37311536,-4.78236771,-2.48158693,-4.31866264,-5.06377506,2.51370478,-4.40564919,-4.63561392,-2.48980093,-5.77447224,-5.06298542,-1.02762127,-0.6906094,0,30:51.1,0,0,0,,,,,,,,,,,,,,,,,,,
2476,-0.19382969,0.32845122,-0.60047162,0.27536139,-0.37459219,-0.38092023,0.10538214,-0.70126128,0.00745369,-1.59051633,0.47159538,-0.46680307,-4.78236771,-2.36069417,-4.29374695,-5.06377506,2.55973577,-4.36022425,-4.58192539,-2.49041224,-5.75787878,-5.06221294,-1.03005743,-0.69929099,0,30:51.2,0,0,0,,,,,,,,,,,,,,,,,,,
2477,-0.23269425,0.31632739,-0.65596217,0.27378291,-0.3770166,-0.37990543,0.16137275,-0.71122146,-0.13716018,-1.79060531,0.3957836,-0.5668568,-4.78236771,-2.56025076,-4.27285433,-5.06377506,2.5259645,-4.32304478,-4.5537076,-2.49090099,-5.74523449,-5.06751871,-1.03587639,-0.71474075,0,30:51.3,0,0,0,,,,,,,,,,,,,,,,,,,
2478,-0.25355044,0.30366164,-0.66021168,0.24201754,-0.3829574,-0.38989609,0.10209738,-0.7140075,-0.17511202,-1.93572569,0.32327449,-0.65051794,-4.78236771,-2.18913937,-4.19186115,-5.06377506,2.41567063,-4.31012917,-4.63148689,-2.48443699,-5.73812437,-5.07820988,-1.04370332,-0.73222089,0,30:51.4,0,0,0,,,,,,,,,,,,,,,,,,,
2479,-0.30786312,0.28866529,-0.65248406,0.23091573,-0.40015748,-0.40427139,0.08745217,-0.73211527,-0.13123515,-1.92770553,0.31184679,-0.66066033,-4.78236771,-2.53383422,-4.09695578,-5.06377506,2.50411391,-4.32570553,-4.62318707,-2.47013235,-5.73595762,-5.09012699,-1.05311203,-0.74887854,0,30:51.5,0,0,0,,,,,,,,,,,,,,,,,,,
2480,-0.27341077,0.29744101,-0.66624761,0.23422804,-0.39939266,-0.40291876,0.01081198,-0.71406472,-0.08945823,-1.86240315,0.33385873,-0.62314606,-4.78236771,-2.29712224,-4.03965521,-5.06377506,2.44780231,-4.32646465,-4.68584824,-2.4628644,-5.73425484,-5.08902454,-1.0484513,-0.73601836,0,30:51.6,0,0,0,,,,,,,,,,,,,,,,,,,
2481,-0.28912047,0.2969023,-0.68659031,0.25121072,-0.4065643,-0.38941815,0.14003348,-0.71628064,-0.12227266,-1.78904462,0.35411447,-0.57744151,-4.78236771,-2.56268048,-4.05134487,-5.06377506,2.42387176,-4.31305647,-4.63888454,-2.46642208,-5.73905277,-5.07894135,-1.05141246,-0.73565269,0,30:51.7,0,0,0,,,,,,,,,,,,,,,,,,,
2482,-0.30751142,0.28145865,-0.73720825,0.18601558,-0.42231309,-0.41118714,0.173647,-0.74760306,-0.11601368,-1.64338088,0.38094622,-0.50627112,-4.78236771,-2.38031101,-4.0858264,-5.06377506,2.45273805,-4.29580879,-4.51988888,-2.47896123,-5.744771,-5.08310127,-1.06252325,-0.75795531,0,30:51.8,0,0,0,,,,,,,,,,,,,,,,,,,
2483,-0.28589541,0.26835763,-0.74898297,0.1859358,-0.44626117,-0.43398029,0.19252516,-0.76955336,-0.11910966,-1.48077416,0.43884346,-0.41278738,-4.78236771,-2.54059553,-4.06105947,-5.06377506,2.34106112,-4.31732273,-4.58615494,-2.47823477,-5.75818634,-5.08440971,-1.06878173,-0.77039123,0,30:51.9,0,0,0,,,,,,,,,,,,,,,,,,,
2484,-0.32894599,0.24974093,-0.78452539,0.15401068,-0.46767503,-0.46956325,0.20517795,-0.79912829,-0.08853853,-1.26162314,0.51012903,-0.29407313,-4.78236771,-2.55254722,-4.14325953,-5.06377506,2.43321991,-4.36618519,-4.5033741,-2.49753284,-5.78717947,-5.09264565,-1.08350539,-0.78935838,0,30:52.0,0,0,0,,,,,,,,,,,,,,,,,,,
2485,-0.37763911,0.22746606,-0.85141814,0.14029819,-0.48969579,-0.51384604,0.15240371,-0.83412057,0.05597375,-1.0235554,0.58563185,-0.18387634,-4.78236771,-2.67121983,-4.19210339,-5.06377506,2.35056758,-4.40513325,-4.54504871,-2.50873041,-5.80973911,-5.10730171,-1.09643388,-0.80606103,0,30:52.1,0,0,0,,,,,,,,,,,,,,,,,,,
2486,-0.39449796,0.20650104,-0.84416407,0.13254879,-0.51296353,-0.52190864,0.07339728,-0.86877334,0.08293423,-0.93147427,0.6263411,-0.15223953,-4.78236771,-2.55838346,-4.18173981,-5.06377506,2.27084875,-4.47556114,-4.62243271,-2.49906301,-5.82415485,-5.11970139,-1.11254501,-0.82278711,0,30:52.2,0,0,0,,,,,,,,,,,,,,,,,,,
2487,-0.41396093,0.18672094,-0.85551542,0.09834339,-0.54115695,-0.5388813,0.10551094,-0.89195085,-0.01952824,-0.8715167,0.64803588,-0.11143392,-4.78236771,-2.46267986,-4.15684795,-5.06377506,2.3338995,-4.53390789,-4.5987587,-2.49062252,-5.82794046,-5.13302135,-1.12680829,-0.83590364,0,30:52.3,0,0,0,,,,,,,,,,,,,,,,,,,
2488,-0.43861476,0.17127179,-0.81938982,0.05148381,-0.5682559,-0.55931932,0.08862185,-0.91394365,-0.03111817,-0.84005541,0.66626823,-0.10734206,-4.78236771,-2.64168,-4.1226325,-5.06377506,2.21951056,-4.54244852,-4.6925292,-2.49368525,-5.83595276,-5.14652061,-1.14255667,-0.85150313,0,30:52.4,0,0,0,,,,,,,,,,,,,,,,,,,
2489,-0.43265551,0.15403204,-0.84080178,0.04518308,-0.59069973,-0.57407653,0.03279945,-0.94000512,-0.04803327,-0.8538965,0.66981959,-0.10584959,-4.78236771,-2.55729342,-4.09483862,-5.06377506,2.22250867,-4.56002235,-4.61735678,-2.49813008,-5.84470415,-5.15820789,-1.1527133,-0.86798286,0,30:52.5,0,0,0,,,,,,,,,,,,,,,,,,,
2490,-0.41533339,0.14249,-0.86944962,0.00610048,-0.60075444,-0.57504541,0.06698844,-0.95591784,-0.02203768,-0.83601213,0.68454373,-0.09054381,-4.78236771,-2.68433332,-4.13583231,-5.06377506,2.25352311,-4.56385422,-4.55301476,-2.51159096,-5.85524082,-5.16872883,-1.16460252,-0.87993729,0,30:52.6,0,0,0,,,,,,,,,,,,,,,,,,,
2491,-0.3529048,0.18803161,-0.83611,0.0776244,-0.59524751,-0.5402385,0.13479236,-0.89995277,0.01174724,-0.72051197,0.73265773,-0.04484195,-4.78236771,-2.35770392,-4.29442644,-5.06377506,2.2825017,-4.53632784,-4.55899715,-2.54298663,-5.86170006,-5.15945482,-1.14295912,-0.83832586,0,30:52.7,0,0,0,,,,,,,,,,,,,,,,,,,
2492,-0.22178008,0.23850982,-0.74970162,0.13093473,-0.55127352,-0.49948704,0.08017057,-0.83562511,0.05049016,-0.62335968,0.7686466,-0.01462618,-4.53114462,-2.67438793,-4.3420248,-5.06377506,2.58852077,-4.52954197,-4.44557476,-2.54195499,-5.85989857,-5.1283679,-1.10522079,-0.77683794,0,30:52.8,0,0,0,,,,,,,,,,,,,,,,,,,
2493,-0.22255911,0.24310935,-0.78515089,0.12974298,-0.54274595,-0.50299656,0.08095241,-0.8287828,0.055428,-0.6166302,0.78147328,-0.01247334,-4.78236771,-2.43493414,-4.35194302,-5.06377506,2.48239231,-4.5017314,-4.53238583,-2.53957081,-5.85163116,-5.11676264,-1.10062957,-0.7705062,0,30:52.9,0,0,0,,,,,,,,,,,,,,,,,,,
2494,-0.31894603,0.24027586,-0.74651289,0.12739518,-0.55411172,-0.52452356,0.08438545,-0.8379162,0.08933108,-0.64624983,0.77371371,-0.02662745,-4.78236771,-2.67750502,-4.38108492,-5.06377506,2.49326181,-4.47722435,-4.46314526,-2.55411911,-5.85343647,-5.12152481,-1.10261917,-0.78499806,0,30:53.0,0,0,0,,,,,,,,,,,,,,,,,,,
2495,-0.31143245,0.23077835,-0.74320638,0.12418076,-0.55147153,-0.52115738,0.09227455,-0.84250903,0.05898214,-0.69791448,0.76512992,-0.0491046,-4.78236771,-2.42049432,-4.28958225,-5.06377506,2.45695114,-4.47219944,-4.47465134,-2.53369594,-5.84289551,-5.12419319,-1.10834861,-0.79439175,0,30:53.1,0,0,0,,,,,,,,,,,,,,,,,,,
2496,-0.30425179,0.21601175,-0.75926173,0.13882709,-0.54727364,-0.51722449,0.12981883,-0.86734176,0.08100097,-0.72281528,0.7535727,-0.06101948,-4.78236771,-2.66107082,-4.18281746,-5.06377506,2.36452222,-4.45768547,-4.57386541,-2.51348329,-5.82718372,-5.12640238,-1.11700583,-0.80874932,0,30:53.2,0,0,0,,,,,,,,,,,,,,,,,,,
2497,-0.38953379,0.20243494,-0.77959609,0.11689855,-0.57530355,-0.55032313,0.11051421,-0.88512886,0.05369338,-0.75538105,0.75693655,-0.05927095,-4.78236771,-2.4796443,-4.12404728,-5.06377506,2.34973097,-4.43582058,-4.46286631,-2.51249552,-5.82082129,-5.12845755,-1.12993407,-0.82425201,0,30:53.3,0,0,0,,,,,,,,,,,,,,,,,,,
2498,-0.38407743,0.18737468,-0.84836745,0.06651536,-0.58057618,-0.5624373,0.06672174,-0.89949393,0.06977016,-0.76306105,0.76428437,-0.0555487,-4.78236771,-2.6429491,-4.13534546,-5.06377506,2.32068753,-4.41321945,-4.44102144,-2.52196598,-5.8214283,-5.13444042,-1.14446759,-0.84033042,0,30:53.4,0,0,0,,,,,,,,,,,,,,,,,,,
2499,-0.37731469,0.18759358,-0.83687359,0.10225746,-0.59705782,-0.56216556,0.12615103,-0.90913707,0.12679276,-0.72741061,0.77854431,-0.03716305,-4.78236771,-2.57222843,-4.20173693,-5.06377506,2.27659774,-4.39877558,-4.45086956,-2.53149867,-5.82476091,-5.13862228,-1.15094829,-0.84179044,0,30:53.5,0,0,0,,,,,,,,,,,,,,,,,,,
2500,-0.31049365,0.23839192,-0.75405157,0.12515482,-0.56284726,-0.50273371,0.13827756,-0.84459078,0.10719854,-0.63927585,0.82141781,0.01583287,-4.78236771,-2.6539011,-4.34444666,-5.06377506,2.55268288,-4.37459803,-4.31809568,-2.54449368,-5.82869673,-5.11824417,-1.12379396,-0.78649962,0,30:53.6,0,0,0,,,,,,,,,,,,,,,,,,,
2501,-0.26318774,0.27535611,-0.73222518,0.16666172,-0.5469979,-0.49158555,0.13422915,-0.79993373,0.14221409,-0.5984562,0.84973657,0.06646237,-4.78236771,-2.58370543,-4.36781502,-5.06377506,2.48206639,-4.38212919,-4.45754576,-2.53580332,-5.82506371,-5.09109306,-1.09649312,-0.74624252,0,30:53.7,0,0,0,,,,,,,,,,,,,,,,,,,
2502,-0.24059109,0.27653724,-0.6473999,0.15265322,-0.54329228,-0.50671124,0.17997992,-0.80690086,0.11486378,-0.54394144,0.85903984,0.09123704,-4.78236771,-2.50789952,-4.49704599,-5.06377506,2.56449747,-4.35014534,-4.28451347,-2.55862904,-5.83187294,-5.08417511,-1.08914447,-0.75199115,0,30:53.8,0,0,0,,,,,,,,,,,,,,,,,,,
2503,-0.26256478,0.27051377,-0.71729016,0.16988499,-0.53215438,-0.50479829,0.10623705,-0.82983005,0.10646941,-0.46680322,0.87949985,0.11944219,-4.78236771,-2.64760804,-4.65244007,-5.06377506,2.48625135,-4.3417263,-4.23051882,-2.58466911,-5.84832001,-5.09004784,-1.09073436,-0.76709878,0,30:53.9,0,0,0,,,,,,,,,,,,,,,,,,,
2504,-0.3035273,0.25690329,-0.72322941,0.15852791,-0.5402354,-0.50468165,0.12377602,-0.85041267,0.10543171,-0.43690348,0.90534735,0.13586664,-4.78236771,-2.59488583,-4.68768787,-5.06377506,2.4552207,-4.33721399,-4.26256704,-2.58625603,-5.85057831,-5.10392284,-1.10143006,-0.77923298,0,30:54.0,0,0,0,,,,,,,,,,,,,,,,,,,
2505,-0.33153948,0.24105597,-0.73458892,0.13546529,-0.57034564,-0.50612074,0.17255583,-0.87596726,0.10572974,-0.33257312,0.91537404,0.1159972,-4.78236771,-2.75059748,-4.57956314,-5.06377506,2.47946548,-4.31613636,-4.15727329,-2.57222152,-5.84470415,-5.13263655,-1.10899436,-0.79347074,0,30:54.1,0,0,0,,,,,,,,,,,,,,,,,,,
2506,-0.32423589,0.22476491,-0.76076871,0.11160393,-0.57323676,-0.53428829,0.19937262,-0.89718604,0.13272753,-0.23283911,0.91269732,0.10487652,-4.78236771,-2.42550421,-4.41255474,-5.06377506,2.3867588,-4.30827808,-4.26743078,-2.54479456,-5.82945347,-5.138134,-1.11972189,-0.80780566,0,30:54.2,0,0,0,,,,,,,,,,,,,,,,,,,
2507,-0.38627008,0.21078485,-0.76478702,0.10928714,-0.58323896,-0.55192959,0.17256059,-0.9146843,0.08569369,-0.2438979,0.90811825,0.10139239,-4.78236771,-2.63178945,-4.14986372,-5.06377506,2.32199574,-4.33325195,-4.38036537,-2.49072933,-5.80487251,-5.1328373,-1.12479496,-0.82018989,0,30:54.3,0,0,0,,,,,,,,,,,,,,,,,,,
2508,-0.33505067,0.23104954,-0.82771116,0.10529137,-0.58429956,-0.52988237,0.20411736,-0.89677441,0.09451097,-0.19320258,0.92545754,0.10104194,-4.78236771,-2.43171883,-4.05069542,-5.06377506,2.42535591,-4.3305068,-4.40651894,-2.46924686,-5.79038811,-5.12215185,-1.11544847,-0.79871678,0,30:54.4,0,0,0,,,,,,,,,,,,,,,,,,,
2509,-0.23662804,0.28685111,-0.78350139,0.18668687,-0.54165381,-0.4850395,0.20741844,-0.8217805,0.12007963,-0.13207033,0.94894695,0.10789263,-4.78236771,-2.53579998,-3.86378741,-5.06377506,2.43373203,-4.37879181,-4.65308142,-2.41874456,-5.77171135,-5.08007526,-1.06706691,-0.7310093,0,30:54.5,0,0,0,,,,,,,,,,,,,,,,,,,
2510,-0.226262,0.30919886,-0.69326347,0.24177054,-0.50586081,-0.46804604,0.25494957,-0.78787076,0.03157324,-0.15709028,0.93632245,0.0680446,-4.78236771,-2.11219454,-3.75769997,-5.06377506,2.54661798,-4.43086815,-4.69580078,-2.37977815,-5.75495243,-5.05172443,-1.04405117,-0.70591378,0,30:54.6,0,0,0,,,,,,,,,,,,,,,,,,,
2511,-0.2110163,0.30265123,-0.73998904,0.23466374,-0.49516207,-0.49209991,0.2404881,-0.79406369,0.04252093,-0.27275866,0.88712001,-0.02139059,-4.78236771,-2.46395683,-3.69818425,-5.06377506,2.41792941,-4.41382885,-4.74494982,-2.37621737,-5.73951626,-5.04855156,-1.04130292,-0.71883124,0,30:54.7,0,0,0,,,,,,,,,,,,,,,,,,,
2512,-0.26672614,0.29865614,-0.72638905,0.22896758,-0.48299584,-0.49247104,0.18920469,-0.80222619,-0.04511517,-0.39441204,0.8266865,-0.10364318,-4.78236771,-2.40174007,-3.79442239,-5.06377506,2.43862963,-4.38061714,-4.65476704,-2.40540504,-5.73564816,-5.04775381,-1.04243302,-0.73385191,0,30:54.8,0,0,0,,,,,,,,,,,,,,,,,,,
2513,-0.29358533,0.28061497,-0.75539547,0.20236382,-0.49736542,-0.49708062,0.16569462,-0.81018865,-0.08781755,-0.54773062,0.76019043,-0.19281644,-4.78236771,-2.47693157,-3.80208445,-5.06377506,2.39179373,-4.35133457,-4.59352493,-2.41540647,-5.72619438,-5.05249357,-1.04733598,-0.75378412,0,30:54.9,0,0,0,,,,,,,,,,,,,,,,,,,
2514,-0.3497116,0.2603423,-0.7415027,0.18930919,-0.48410788,-0.50307512,0.20117481,-0.81638044,-0.05963384,-0.73586905,0.67971569,-0.30340785,-4.7706356,-2.25959659,-3.75327134,-5.06377506,2.29798818,-4.34074783,-4.66853237,-2.41227245,-5.71407413,-5.06447268,-1.06092417,-0.77354491,0,30:55.0,0,0,0,,,,,,,,,,,,,,,,,,,
2515,-0.36479875,0.24160403,-0.75854814,0.19312467,-0.48872641,-0.49388096,0.17896153,-0.82393092,-0.08769112,-0.87098551,0.62127531,-0.38382161,-4.78236771,-2.45397639,-3.66039133,-5.06377506,2.29537773,-4.33076382,-4.64587641,-2.39798236,-5.70269775,-5.07524395,-1.0719378,-0.79213953,0,30:55.1,0,0,0,,,,,,,,,,,,,,,,,,,
2516,-0.38627943,0.22856283,-0.78231925,0.20191139,-0.50542784,-0.5118413,0.13705085,-0.82362461,-0.16932701,-1.05368769,0.54633278,-0.4844805,-4.78236771,-2.48540449,-3.65717745,-5.06377506,2.24154472,-4.30631924,-4.63179207,-2.40926743,-5.6994195,-5.08601236,-1.08762038,-0.80841494,0,30:55.2,0,0,0,,,,,,,,,,,,,,,,,,,
2517,-0.32218704,0.25711492,-0.79031277,0.20743923,-0.49415725,-0.49138132,0.22392093,-0.78703398,-0.1727668,-1.04727125,0.53624296,-0.50337732,-4.78236771,-2.37281561,-3.6772666,-5.06377506,2.29806089,-4.28749752,-4.66500854,-2.40891743,-5.69160271,-5.08291531,-1.07082713,-0.78263211,0,30:55.3,0,0,0,,,,,,,,,,,,,,,,,,,
2518,-0.23711243,0.30600289,-0.6783371,0.27746511,-0.44945943,-0.42860326,0.182446,-0.71274889,-0.22911282,-1.09973228,0.5185374,-0.55883515,-4.78236771,-2.30146194,-3.62603998,-5.06377506,2.54144812,-4.29616833,-4.67609024,-2.38236713,-5.67859411,-5.05500412,-1.03710997,-0.72289228,0,30:55.4,0,0,0,,,,,,,,,,,,,,,,,,,
2519,-0.27199617,0.31646103,-0.65270323,0.36647686,-0.43679717,-0.40309486,0.10742217,-0.69453532,-0.24401419,-1.1740135,0.4875429,-0.59528649,-4.78236771,-2.26296425,-3.55332327,-5.06377506,2.39285707,-4.28206778,-4.79709911,-2.37129831,-5.66806316,-5.04625988,-1.02796483,-0.71498984,0,30:55.5,0,0,0,,,,,,,,,,,,,,,,,,,
2520,-0.2972942,0.30898088,-0.72478002,0.30708253,-0.42677525,-0.42236674,0.10806036,-0.70796317,-0.17417532,-1.20133162,0.47034121,-0.60507768,-4.78236771,-2.43830228,-3.59276247,-5.06377506,2.45388484,-4.26443672,-4.72971344,-2.38005161,-5.66743374,-5.0495739,-1.03435802,-0.72999382,0,30:55.6,0,0,0,,,,,,,,,,,,,,,,,,,
2521,-0.29170066,0.29944342,-0.75373197,0.32618231,-0.43553972,-0.42524433,0.15109918,-0.72091734,-0.15278982,-1.23375213,0.44307145,-0.62990755,-4.78236771,-2.32218337,-3.65601969,-5.06377506,2.43382359,-4.23955297,-4.65382147,-2.39326715,-5.66522884,-5.0478735,-1.03897333,-0.74385691,0,30:55.7,0,0,0,,,,,,,,,,,,,,,,,,,
2522,-0.33721516,0.28678769,-0.71811438,0.29562882,-0.45382017,-0.44030833,0.1802953,-0.74214375,-0.20618942,-1.1836102,0.45790154,-0.59870887,-4.78236771,-2.49840188,-3.67408156,-5.06377506,2.31358624,-4.19733095,-4.59160471,-2.4111681,-5.66806316,-5.05218506,-1.05155063,-0.76402485,0,30:55.8,0,0,0,,,,,,,,,,,,,,,,,,,
2523,-0.36948282,0.26945141,-0.73940265,0.25487,-0.4738507,-0.46158332,0.10619208,-0.76601213,-0.25454146,-1.03094316,0.49520195,-0.52933013,-4.78236771,-2.35830736,-3.76805115,-5.06377506,2.38449812,-4.17249537,-4.41134071,-2.43806624,-5.6862793,-5.06930447,-1.06681848,-0.78519154,0,30:55.9,0,0,0,,,,,,,,,,,,,,,,,,,
2524,-0.35779172,0.25335139,-0.72732753,0.20379069,-0.48809347,-0.45629629,0.25900611,-0.79621005,-0.15996093,-0.89209807,0.53603077,-0.4511562,-4.78236771,-2.7044456,-3.95921421,-5.06377506,2.33301258,-4.14796782,-4.35000896,-2.48659563,-5.72091579,-5.09162569,-1.08701193,-0.80567813,0,30:56.0,0,0,0,,,,,,,,,,,,,,,,,,,
2525,-0.39472893,0.24753349,-0.75297141,0.20776567,-0.49934256,-0.48285088,0.15823436,-0.81479281,-0.13550714,-0.7370162,0.59141529,-0.34990376,-4.78236771,-2.61409473,-4.12690639,-5.06377506,2.31351829,-4.1356616,-4.21987057,-2.52577043,-5.74924803,-5.10983276,-1.09571171,-0.816221,0,30:56.1,0,0,0,,,,,,,,,,,,,,,,,,,
2526,-0.26210886,0.30206296,-0.71370816,0.28352642,-0.49310505,-0.44361922,0.11723918,-0.76761508,-0.07925063,-0.49993622,0.66375852,-0.23573092,-4.78236771,-2.69667864,-4.32248974,-5.06377506,2.58538961,-4.11576557,-4.05439711,-2.57072878,-5.76894903,-5.10645008,-1.06536365,-0.76450145,0,30:56.2,0,0,0,,,,,,,,,,,,,,,,,,,
2527,-0.21473899,0.34471089,-0.66471195,0.32076514,-0.46789208,-0.42775512,0.17564243,-0.72577733,-0.03781772,-0.3739599,0.71523368,-0.15988594,-4.78236771,-2.48716903,-4.24827337,-5.06377506,2.58227968,-4.06482458,-4.123209,-2.56626558,-5.75371933,-5.08721733,-1.03854728,-0.71535796,0,30:56.3,0,0,0,,,,,,,,,,,,,,,,,,,
2528,-0.26747411,0.35104525,-0.65216726,0.27819443,-0.44251913,-0.44939077,0.32093626,-0.73277575,-0.06430916,-0.30276963,0.72913671,-0.13246572,-4.78236771,-2.71528387,-4.19613218,-5.06377506,2.6145885,-3.99119329,-3.9920249,-2.55671477,-5.73580313,-5.07806206,-1.04805696,-0.71716708,0,30:56.4,0,0,0,,,,,,,,,,,,,,,,,,,
2529,-0.22714132,0.34462979,-0.72350538,0.29546502,-0.44757175,-0.4524892,0.2544077,-0.74992388,0.00414759,-0.28283814,0.72831011,-0.12178805,-4.78236771,-2.62513208,-4.12618828,-5.06377506,2.56968188,-3.94836473,-4.04003429,-2.54786062,-5.72184753,-5.08240986,-1.05741525,-0.72777212,0,30:56.5,0,0,0,,,,,,,,,,,,,,,,,,,
2530,-0.26579839,0.33097008,-0.72991008,0.28489333,-0.44717091,-0.45260745,0.20828655,-0.76705706,-0.05703613,-0.28625989,0.71371567,-0.11969402,-4.78236771,-2.57465124,-3.96240854,-5.06377506,2.50522327,-3.97536945,-4.13021755,-2.52138329,-5.71002579,-5.09030676,-1.06316733,-0.73790193,0,30:56.6,0,0,0,,,,,,,,,,,,,,,,,,,
2531,-0.28991228,0.31587541,-0.74045235,0.28304979,-0.45011267,-0.47714564,0.20338649,-0.78685105,-0.02952613,-0.28241915,0.72254694,-0.09791535,-4.78236771,-2.50683212,-3.63444614,-5.06377506,2.4645052,-4.05090904,-4.21989202,-2.4609828,-5.68345785,-5.08594322,-1.06308591,-0.7516253,0,30:56.7,0,0,0,,,,,,,,,,,,,,,,,,,
